comm_id,client_pin,comm_date,comm_type,channel,offer_id,success
h-03734,30188,2025-06-29,call_collect,call,COLLECT_01,0
h-03735,30188,2025-07-15,email_cashback,email,CASHBACK_5,1
h-03736,30188,2025-08-02,sms_refinance,sms,REFIN_12,0
h-03737,30188,2025-08-30,call_collect,call,COLLECT_01,0
h-03738,30188,2025-09-08,push_cashback,push,CASHBACK_5,0
h-03739,30188,2025-09-30,sms_cashback,sms,CASHBACK_5,0
h-03740,30188,2025-10-19,sms_cashback,sms,CASHBACK_5,1
h-03741,30189,2025-01-13,sms_cashback,sms,CASHBACK_5,0
h-03742,30189,2025-01-29,sms_refinance,sms,REFIN_12,0
h-03743,30189,2025-02-22,sms_cashback,sms,CASHBACK_5,1
h-03744,30189,2025-03-18,sms_refinance,sms,REFIN_12,1
h-03745,30189,2025-04-13,push_cashback,push,CASHBACK_5,0
h-03746,30189,2025-04-30,call_collect,call,COLLECT_01,1
h-03747,30189,2025-05-20,sms_refinance,sms,REFIN_12,0
h-03748,30189,2025-06-14,sms_cashback,sms,CASHBACK_5,0
h-03749,30189,2025-06-24,call_collect,call,COLLECT_01,0
h-03750,30189,2025-07-05,sms_cashback,sms,CASHBACK_5,0
h-03751,30189,2025-07-18,sms_cashback,sms,CASHBACK_5,0
h-03752,30189,2025-08-01,call_collect,call,COLLECT_01,0
h-03753,30189,2025-08-19,push_service,push,PUSH_ON,1
h-03754,30189,2025-09-10,call_collect,call,COLLECT_01,0
h-03755,30189,2025-09-21,push_service,push,PUSH_ON,1
h-03756,30189,2025-10-19,call_collect,call,COLLECT_01,0
h-03757,30190,2025-01-15,push_service,push,PUSH_ON,0
h-03758,30190,2025-02-07,email_cashback,email,CASHBACK_5,0
h-03759,30190,2025-03-05,sms_refinance,sms,REFIN_12,1
h-03760,30190,2025-03-25,sms_refinance,sms,REFIN_12,1
h-03761,30190,2025-04-03,call_collect,call,COLLECT_01,0
h-03762,30190,2025-04-27,email_cashback,email,CASHBACK_5,0
h-03763,30190,2025-05-17,push_cashback,push,CASHBACK_5,0
h-03764,30190,2025-05-31,push_credit,push,CC_LIMIT,0
h-03765,30190,2025-06-13,call_collect,call,COLLECT_01,0
h-03766,30190,2025-06-21,sms_cashback,sms,CASHBACK_5,0
h-03767,30190,2025-07-17,push_service,push,PUSH_ON,1
h-03768,30190,2025-07-29,sms_refinance,sms,REFIN_12,0
h-03769,30190,2025-08-24,push_cashback,push,CASHBACK_5,0
h-03770,30190,2025-09-03,sms_refinance,sms,REFIN_12,0
h-03771,30190,2025-09-13,sms_cashback,sms,CASHBACK_5,0
h-03772,30190,2025-09-27,sms_refinance,sms,REFIN_12,0
h-03773,30190,2025-10-16,call_collect,call,COLLECT_01,1
h-03774,30191,2025-01-21,sms_refinance,sms,REFIN_12,0
h-03775,30191,2025-02-12,push_cashback,push,CASHBACK_5,0
h-03776,30191,2025-03-08,sms_refinance,sms,REFIN_12,1
h-03777,30191,2025-03-21,push_service,push,PUSH_ON,0
h-03778,30191,2025-03-30,push_credit,push,CC_LIMIT,0
h-03779,30191,2025-04-24,push_service,push,PUSH_ON,1
h-03780,30191,2025-05-16,sms_cashback,sms,CASHBACK_5,0
h-03781,30191,2025-06-09,sms_refinance,sms,REFIN_12,0
h-03782,30191,2025-07-05,sms_refinance,sms,REFIN_12,0
h-03783,30191,2025-07-27,sms_cashback,sms,CASHBACK_5,0
h-03784,30191,2025-08-23,sms_refinance,sms,REFIN_12,0
h-03785,30191,2025-09-17,push_cashback,push,CASHBACK_5,0
h-03786,30191,2025-10-07,call_collect,call,COLLECT_01,0
h-03787,30191,2025-11-04,sms_cashback,sms,CASHBACK_5,0
h-03788,30192,2025-01-15,call_collect,call,COLLECT_01,0
h-03789,30192,2025-01-27,push_cashback,push,CASHBACK_5,1
h-03790,30192,2025-02-16,sms_cashback,sms,CASHBACK_5,0
h-03791,30192,2025-03-13,push_cashback,push,CASHBACK_5,0
h-03792,30192,2025-04-04,call_collect,call,COLLECT_01,0
h-03793,30192,2025-04-22,call_collect,call,COLLECT_01,1
h-03794,30192,2025-05-18,push_service,push,PUSH_ON,0
h-03795,30192,2025-06-06,push_cashback,push,CASHBACK_5,1
h-03796,30192,2025-07-04,sms_refinance,sms,REFIN_12,0
h-03797,30192,2025-07-13,sms_refinance,sms,REFIN_12,1
h-03798,30192,2025-08-02,email_cashback,email,CASHBACK_5,0
h-03799,30192,2025-08-28,call_collect,call,COLLECT_01,0
h-03800,30192,2025-09-19,push_service,push,PUSH_ON,1
h-03801,30192,2025-10-09,sms_cashback,sms,CASHBACK_5,0
h-03802,30192,2025-10-28,email_cashback,email,CASHBACK_5,0
h-03803,30192,2025-11-06,email_cashback,email,CASHBACK_5,0
h-03804,30192,2025-11-17,email_cashback,email,CASHBACK_5,1
h-03805,30193,2025-01-24,push_cashback,push,CASHBACK_5,0
h-03806,30193,2025-02-15,push_cashback,push,CASHBACK_5,0
h-03807,30193,2025-03-03,call_collect,call,COLLECT_01,0
h-03808,30193,2025-03-29,email_cashback,email,CASHBACK_5,0
h-03809,30193,2025-04-18,sms_refinance,sms,REFIN_12,0
h-03810,30193,2025-05-09,sms_refinance,sms,REFIN_12,1
h-03811,30193,2025-05-23,sms_refinance,sms,REFIN_12,1
h-03812,30193,2025-06-17,push_cashback,push,CASHBACK_5,0
h-03813,30193,2025-07-06,sms_cashback,sms,CASHBACK_5,0
h-03814,30193,2025-07-22,call_collect,call,COLLECT_01,0
h-03815,30193,2025-08-15,push_credit,push,CC_LIMIT,0
h-03816,30193,2025-09-10,call_collect,call,COLLECT_01,0
h-03817,30193,2025-09-28,push_cashback,push,CASHBACK_5,0
h-03818,30193,2025-10-15,push_service,push,PUSH_ON,0
h-03819,30193,2025-10-26,push_credit,push,CC_LIMIT,0
h-03820,30193,2025-11-03,push_credit,push,CC_LIMIT,0
h-03821,30193,2025-12-01,sms_refinance,sms,REFIN_12,0
h-03822,30193,2025-12-29,sms_refinance,sms,REFIN_12,0
h-03823,30193,2026-01-15,call_collect,call,COLLECT_01,0
h-03824,30193,2026-02-03,push_cashback,push,CASHBACK_5,0
h-03825,30193,2026-02-23,push_cashback,push,CASHBACK_5,0
h-03826,30193,2026-03-03,push_cashback,push,CASHBACK_5,0
h-03827,30193,2026-03-26,sms_refinance,sms,REFIN_12,1
h-03828,30193,2026-04-09,sms_refinance,sms,REFIN_12,0
h-03829,30193,2026-05-05,push_service,push,PUSH_ON,0
h-03830,30193,2026-05-25,call_collect,call,COLLECT_01,0
h-03831,30194,2025-01-21,push_service,push,PUSH_ON,0
h-03832,30194,2025-02-12,call_collect,call,COLLECT_01,0
h-03833,30194,2025-03-10,call_collect,call,COLLECT_01,0
h-03834,30194,2025-04-04,push_service,push,PUSH_ON,1
h-03835,30194,2025-04-29,push_credit,push,CC_LIMIT,0
h-03836,30194,2025-05-24,sms_cashback,sms,CASHBACK_5,0
h-03837,30194,2025-06-14,sms_refinance,sms,REFIN_12,0
h-03838,30194,2025-07-06,push_service,push,PUSH_ON,1
h-03839,30194,2025-08-03,push_service,push,PUSH_ON,0
h-03840,30194,2025-08-23,push_service,push,PUSH_ON,1
h-03841,30194,2025-09-04,sms_cashback,sms,CASHBACK_5,1
h-03842,30194,2025-10-01,push_cashback,push,CASHBACK_5,1
h-03843,30194,2025-10-29,push_service,push,PUSH_ON,0
h-03844,30194,2025-11-23,sms_cashback,sms,CASHBACK_5,0
h-03845,30194,2025-12-05,push_credit,push,CC_LIMIT,0
h-03846,30194,2025-12-20,sms_refinance,sms,REFIN_12,0
h-03847,30194,2025-12-29,push_cashback,push,CASHBACK_5,0
h-03848,30194,2026-01-08,email_cashback,email,CASHBACK_5,0
h-03849,30194,2026-02-05,push_service,push,PUSH_ON,0
h-03850,30194,2026-02-25,push_service,push,PUSH_ON,0
h-03851,30194,2026-03-13,push_credit,push,CC_LIMIT,0
h-03852,30195,2025-01-23,push_cashback,push,CASHBACK_5,0
h-03853,30195,2025-02-13,sms_refinance,sms,REFIN_12,0
h-03854,30195,2025-03-06,push_cashback,push,CASHBACK_5,0
h-03855,30195,2025-03-20,sms_refinance,sms,REFIN_12,0
h-03856,30195,2025-04-17,push_credit,push,CC_LIMIT,0
h-03857,30195,2025-05-02,push_cashback,push,CASHBACK_5,0
h-03858,30195,2025-05-16,call_collect,call,COLLECT_01,0
h-03859,30195,2025-06-10,push_cashback,push,CASHBACK_5,0
h-03860,30195,2025-06-22,call_collect,call,COLLECT_01,0
h-03861,30195,2025-07-09,sms_cashback,sms,CASHBACK_5,0
h-03862,30195,2025-07-22,sms_cashback,sms,CASHBACK_5,0
h-03863,30195,2025-08-19,push_cashback,push,CASHBACK_5,0
h-03864,30195,2025-09-09,push_service,push,PUSH_ON,1
h-03865,30195,2025-09-26,sms_cashback,sms,CASHBACK_5,0
h-03866,30195,2025-10-06,email_cashback,email,CASHBACK_5,0
h-03867,30195,2025-10-22,call_collect,call,COLLECT_01,0
h-03868,30195,2025-11-02,email_cashback,email,CASHBACK_5,0
h-03869,30195,2025-11-21,push_cashback,push,CASHBACK_5,1
h-03870,30195,2025-12-02,call_collect,call,COLLECT_01,0
h-03871,30195,2025-12-25,email_cashback,email,CASHBACK_5,0
h-03872,30195,2026-01-18,email_cashback,email,CASHBACK_5,0
h-03873,30195,2026-02-10,push_credit,push,CC_LIMIT,1
h-03874,30195,2026-03-05,push_credit,push,CC_LIMIT,0
h-03875,30196,2025-01-31,sms_refinance,sms,REFIN_12,0
h-03876,30196,2025-02-13,call_collect,call,COLLECT_01,0
h-03877,30196,2025-03-12,email_cashback,email,CASHBACK_5,1
h-03878,30196,2025-04-04,call_collect,call,COLLECT_01,0
h-03879,30196,2025-05-02,push_credit,push,CC_LIMIT,0
h-03880,30196,2025-05-19,call_collect,call,COLLECT_01,0
h-03881,30196,2025-06-02,push_credit,push,CC_LIMIT,0
h-03882,30196,2025-06-28,email_cashback,email,CASHBACK_5,0
h-03883,30196,2025-07-09,sms_cashback,sms,CASHBACK_5,0
h-03884,30196,2025-07-17,sms_refinance,sms,REFIN_12,0
h-03885,30196,2025-08-03,sms_refinance,sms,REFIN_12,1
h-03886,30196,2025-08-29,push_credit,push,CC_LIMIT,0
h-03887,30196,2025-09-20,push_credit,push,CC_LIMIT,0
h-03888,30196,2025-10-07,sms_cashback,sms,CASHBACK_5,0
h-03889,30196,2025-10-20,push_cashback,push,CASHBACK_5,0
h-03890,30196,2025-11-16,push_credit,push,CC_LIMIT,0
h-03891,30196,2025-12-14,email_cashback,email,CASHBACK_5,1
h-03892,30196,2025-12-24,sms_refinance,sms,REFIN_12,0
h-03893,30196,2026-01-13,push_credit,push,CC_LIMIT,0
h-03894,30196,2026-02-04,push_cashback,push,CASHBACK_5,0
h-03895,30196,2026-02-18,push_cashback,push,CASHBACK_5,0
h-03896,30196,2026-03-08,push_credit,push,CC_LIMIT,0
h-03897,30196,2026-03-31,push_service,push,PUSH_ON,0
h-03898,30197,2025-01-18,call_collect,call,COLLECT_01,0
h-03899,30197,2025-02-15,sms_cashback,sms,CASHBACK_5,1
h-03900,30197,2025-03-06,call_collect,call,COLLECT_01,0
h-03901,30197,2025-04-02,email_cashback,email,CASHBACK_5,0
h-03902,30197,2025-04-21,push_service,push,PUSH_ON,0
h-03903,30197,2025-05-10,sms_cashback,sms,CASHBACK_5,0
h-03904,30197,2025-06-03,sms_cashback,sms,CASHBACK_5,0
h-03905,30197,2025-06-15,push_credit,push,CC_LIMIT,1
h-03906,30197,2025-06-26,call_collect,call,COLLECT_01,0
h-03907,30197,2025-07-23,push_credit,push,CC_LIMIT,0
h-03908,30197,2025-08-01,call_collect,call,COLLECT_01,0
h-03909,30197,2025-08-19,push_credit,push,CC_LIMIT,0
h-03910,30197,2025-08-29,call_collect,call,COLLECT_01,0
h-03911,30197,2025-09-18,email_cashback,email,CASHBACK_5,0
h-03912,30197,2025-10-15,call_collect,call,COLLECT_01,0
h-03913,30197,2025-10-29,push_cashback,push,CASHBACK_5,0
h-03914,30197,2025-11-11,sms_refinance,sms,REFIN_12,0
h-03915,30197,2025-12-09,push_credit,push,CC_LIMIT,0
h-03916,30197,2025-12-31,email_cashback,email,CASHBACK_5,1
h-03917,30197,2026-01-25,sms_refinance,sms,REFIN_12,0
h-03918,30197,2026-02-03,push_service,push,PUSH_ON,0
h-03919,30197,2026-02-11,push_cashback,push,CASHBACK_5,0
h-03920,30198,2025-01-29,sms_refinance,sms,REFIN_12,0
h-03921,30198,2025-02-21,sms_cashback,sms,CASHBACK_5,0
h-03922,30198,2025-03-10,push_cashback,push,CASHBACK_5,1
h-03923,30198,2025-03-31,push_cashback,push,CASHBACK_5,1
h-03924,30198,2025-04-08,call_collect,call,COLLECT_01,0
h-03925,30198,2025-04-16,push_cashback,push,CASHBACK_5,0
h-03926,30198,2025-05-11,sms_cashback,sms,CASHBACK_5,0
h-03927,30198,2025-06-04,push_service,push,PUSH_ON,0
h-03928,30198,2025-06-16,push_cashback,push,CASHBACK_5,1
h-03929,30198,2025-06-27,push_cashback,push,CASHBACK_5,0
h-03930,30198,2025-07-17,push_service,push,PUSH_ON,0
h-03931,30198,2025-08-09,call_collect,call,COLLECT_01,0
h-03932,30198,2025-08-17,push_cashback,push,CASHBACK_5,1
h-03933,30198,2025-09-14,sms_cashback,sms,CASHBACK_5,0
h-03934,30198,2025-10-07,push_cashback,push,CASHBACK_5,0
h-03935,30198,2025-10-24,sms_cashback,sms,CASHBACK_5,0
h-03936,30198,2025-11-08,sms_cashback,sms,CASHBACK_5,0
h-03937,30198,2025-12-06,sms_cashback,sms,CASHBACK_5,0
h-03938,30198,2025-12-24,sms_cashback,sms,CASHBACK_5,1
h-03939,30198,2026-01-13,push_service,push,PUSH_ON,0
h-03940,30198,2026-02-09,call_collect,call,COLLECT_01,0
h-03941,30198,2026-03-02,push_service,push,PUSH_ON,0
h-03942,30198,2026-03-29,push_credit,push,CC_LIMIT,0
h-03943,30198,2026-04-19,email_cashback,email,CASHBACK_5,0
h-03944,30198,2026-05-17,email_cashback,email,CASHBACK_5,1
h-03945,30198,2026-05-28,email_cashback,email,CASHBACK_5,0
h-03946,30199,2025-02-02,call_collect,call,COLLECT_01,1
h-03947,30199,2025-02-17,call_collect,call,COLLECT_01,0
h-03948,30199,2025-03-09,sms_cashback,sms,CASHBACK_5,0
h-03949,30199,2025-03-24,call_collect,call,COLLECT_01,0
h-03950,30199,2025-04-18,sms_cashback,sms,CASHBACK_5,0
h-03951,30199,2025-04-28,call_collect,call,COLLECT_01,1
h-03952,30199,2025-05-09,push_service,push,PUSH_ON,1
h-03953,30199,2025-05-22,sms_cashback,sms,CASHBACK_5,0
h-03954,30199,2025-06-10,push_service,push,PUSH_ON,0
h-03955,30199,2025-06-21,email_cashback,email,CASHBACK_5,0
h-03956,30199,2025-07-10,push_service,push,PUSH_ON,0
h-03957,30199,2025-08-03,push_cashback,push,CASHBACK_5,1
h-03958,30199,2025-08-24,push_cashback,push,CASHBACK_5,0
h-03959,30199,2025-09-12,push_credit,push,CC_LIMIT,1
h-03960,30199,2025-10-05,email_cashback,email,CASHBACK_5,0
h-03961,30199,2025-10-29,sms_cashback,sms,CASHBACK_5,1
h-03962,30199,2025-11-14,push_service,push,PUSH_ON,0
h-03963,30199,2025-11-25,call_collect,call,COLLECT_01,0
h-03964,30199,2025-12-22,call_collect,call,COLLECT_01,0
h-03965,30199,2026-01-01,push_cashback,push,CASHBACK_5,0
h-03966,30199,2026-01-11,push_service,push,PUSH_ON,1
h-03967,30199,2026-01-30,push_service,push,PUSH_ON,1
h-03968,30199,2026-02-21,push_service,push,PUSH_ON,1
h-03969,30199,2026-03-10,push_cashback,push,CASHBACK_5,0
h-03970,30199,2026-03-25,sms_refinance,sms,REFIN_12,0
h-03971,30199,2026-04-11,sms_cashback,sms,CASHBACK_5,0
h-03972,30199,2026-05-08,push_service,push,PUSH_ON,0
h-03973,30199,2026-05-24,call_collect,call,COLLECT_01,0
h-03974,30200,2025-01-28,email_cashback,email,CASHBACK_5,0
h-03975,30200,2025-02-08,push_credit,push,CC_LIMIT,0
h-03976,30200,2025-03-07,call_collect,call,COLLECT_01,0
h-03977,30200,2025-03-16,call_collect,call,COLLECT_01,0
h-03978,30200,2025-04-08,sms_refinance,sms,REFIN_12,1
h-03979,30200,2025-05-02,sms_cashback,sms,CASHBACK_5,0
h-03980,30200,2025-05-27,call_collect,call,COLLECT_01,0
h-03981,30200,2025-06-15,sms_cashback,sms,CASHBACK_5,0
h-03982,30200,2025-07-05,call_collect,call,COLLECT_01,0
h-03983,30200,2025-07-25,push_credit,push,CC_LIMIT,0
h-03984,30200,2025-08-10,push_service,push,PUSH_ON,0
h-03985,30200,2025-08-22,push_service,push,PUSH_ON,1
h-03986,30200,2025-09-09,push_cashback,push,CASHBACK_5,1
h-03987,30200,2025-09-27,push_service,push,PUSH_ON,0
h-03988,30200,2025-10-11,call_collect,call,COLLECT_01,1
h-03989,30200,2025-10-30,push_service,push,PUSH_ON,1
h-03990,30200,2025-11-17,call_collect,call,COLLECT_01,0
h-03991,30200,2025-12-09,call_collect,call,COLLECT_01,0
h-03992,30200,2026-01-06,call_collect,call,COLLECT_01,0
h-03993,30200,2026-02-02,call_collect,call,COLLECT_01,0
h-03994,30200,2026-02-20,push_service,push,PUSH_ON,1
h-03995,30200,2026-03-10,push_cashback,push,CASHBACK_5,1
h-03996,30200,2026-03-30,email_cashback,email,CASHBACK_5,0
h-03997,30200,2026-04-18,email_cashback,email,CASHBACK_5,0
h-03998,30200,2026-05-10,call_collect,call,COLLECT_01,0
h-03999,30201,2025-01-17,email_cashback,email,CASHBACK_5,0
h-04000,30201,2025-01-31,email_cashback,email,CASHBACK_5,0
h-04001,30201,2025-02-24,push_credit,push,CC_LIMIT,0
h-04002,30201,2025-03-10,sms_cashback,sms,CASHBACK_5,0
h-04003,30201,2025-03-21,push_cashback,push,CASHBACK_5,0
h-04004,30201,2025-04-05,push_service,push,PUSH_ON,1
h-04005,30201,2025-05-01,push_cashback,push,CASHBACK_5,1
h-04006,30201,2025-05-10,sms_cashback,sms,CASHBACK_5,0
h-04007,30201,2025-06-07,sms_refinance,sms,REFIN_12,0
h-04008,30201,2025-06-30,sms_cashback,sms,CASHBACK_5,0
h-04009,30201,2025-07-28,email_cashback,email,CASHBACK_5,0
h-04010,30201,2025-08-05,sms_refinance,sms,REFIN_12,0
h-04011,30201,2025-08-29,sms_refinance,sms,REFIN_12,0
h-04012,30201,2025-09-12,sms_cashback,sms,CASHBACK_5,0
h-04013,30201,2025-09-22,push_credit,push,CC_LIMIT,0
h-04014,30201,2025-10-04,push_cashback,push,CASHBACK_5,0
h-04015,30201,2025-10-28,call_collect,call,COLLECT_01,0
h-04016,30201,2025-11-24,call_collect,call,COLLECT_01,0
h-04017,30201,2025-12-11,push_cashback,push,CASHBACK_5,0
h-04018,30201,2026-01-06,push_credit,push,CC_LIMIT,0
h-04019,30201,2026-01-23,push_service,push,PUSH_ON,1
h-04020,30202,2025-01-21,sms_cashback,sms,CASHBACK_5,0
h-04021,30202,2025-02-06,sms_cashback,sms,CASHBACK_5,0
h-04022,30202,2025-02-25,email_cashback,email,CASHBACK_5,0
h-04023,30202,2025-03-05,push_credit,push,CC_LIMIT,0
h-04024,30202,2025-03-23,email_cashback,email,CASHBACK_5,0
h-04025,30202,2025-04-11,push_cashback,push,CASHBACK_5,0
h-04026,30202,2025-04-24,sms_cashback,sms,CASHBACK_5,0
h-04027,30202,2025-05-04,call_collect,call,COLLECT_01,0
h-04028,30202,2025-05-21,push_service,push,PUSH_ON,1
h-04029,30202,2025-05-29,call_collect,call,COLLECT_01,0
h-04030,30202,2025-06-21,sms_refinance,sms,REFIN_12,0
h-04031,30202,2025-07-18,push_cashback,push,CASHBACK_5,0
h-04032,30202,2025-08-13,push_cashback,push,CASHBACK_5,1
h-04033,30202,2025-09-02,sms_cashback,sms,CASHBACK_5,0
h-04034,30202,2025-09-17,push_credit,push,CC_LIMIT,1
h-04035,30202,2025-10-06,push_service,push,PUSH_ON,0
h-04036,30202,2025-10-18,push_credit,push,CC_LIMIT,0
h-04037,30202,2025-11-01,call_collect,call,COLLECT_01,0
h-04038,30202,2025-11-23,push_service,push,PUSH_ON,0
h-04039,30202,2025-12-16,push_service,push,PUSH_ON,0
h-04040,30202,2026-01-04,email_cashback,email,CASHBACK_5,0
h-04041,30202,2026-01-12,push_credit,push,CC_LIMIT,0
h-04042,30203,2025-01-16,push_cashback,push,CASHBACK_5,0
h-04043,30203,2025-02-02,call_collect,call,COLLECT_01,0
h-04044,30203,2025-02-13,sms_refinance,sms,REFIN_12,0
h-04045,30203,2025-03-09,push_cashback,push,CASHBACK_5,1
h-04046,30203,2025-03-21,push_credit,push,CC_LIMIT,0
h-04047,30203,2025-04-17,sms_cashback,sms,CASHBACK_5,1
h-04048,30203,2025-05-02,sms_refinance,sms,REFIN_12,0
h-04049,30203,2025-05-12,sms_refinance,sms,REFIN_12,0
h-04050,30203,2025-05-22,call_collect,call,COLLECT_01,0
h-04051,30203,2025-06-19,sms_refinance,sms,REFIN_12,0
h-04052,30203,2025-07-08,email_cashback,email,CASHBACK_5,1
h-04053,30203,2025-07-24,sms_refinance,sms,REFIN_12,0
h-04054,30203,2025-08-13,email_cashback,email,CASHBACK_5,0
h-04055,30203,2025-09-01,email_cashback,email,CASHBACK_5,0
h-04056,30203,2025-09-23,call_collect,call,COLLECT_01,0
h-04057,30203,2025-10-06,sms_refinance,sms,REFIN_12,1
h-04058,30204,2025-01-30,call_collect,call,COLLECT_01,0
h-04059,30204,2025-02-07,sms_cashback,sms,CASHBACK_5,0
h-04060,30204,2025-02-17,sms_refinance,sms,REFIN_12,1
h-04061,30204,2025-03-05,push_cashback,push,CASHBACK_5,0
h-04062,30204,2025-03-22,push_credit,push,CC_LIMIT,0
h-04063,30204,2025-04-09,push_cashback,push,CASHBACK_5,0
h-04064,30204,2025-05-03,call_collect,call,COLLECT_01,1
h-04065,30204,2025-05-20,push_credit,push,CC_LIMIT,0
h-04066,30204,2025-06-15,push_service,push,PUSH_ON,1
h-04067,30204,2025-06-25,sms_refinance,sms,REFIN_12,1
h-04068,30204,2025-07-03,call_collect,call,COLLECT_01,0
h-04069,30204,2025-07-15,call_collect,call,COLLECT_01,1
h-04070,30204,2025-07-24,push_service,push,PUSH_ON,0
h-04071,30204,2025-08-12,sms_refinance,sms,REFIN_12,1
h-04072,30204,2025-09-04,sms_cashback,sms,CASHBACK_5,0
h-04073,30205,2025-01-16,push_credit,push,CC_LIMIT,0
h-04074,30205,2025-01-24,push_credit,push,CC_LIMIT,0
h-04075,30205,2025-02-08,sms_cashback,sms,CASHBACK_5,0
h-04076,30205,2025-02-26,push_credit,push,CC_LIMIT,0
h-04077,30205,2025-03-07,push_cashback,push,CASHBACK_5,0
h-04078,30205,2025-03-16,sms_cashback,sms,CASHBACK_5,0
h-04079,30205,2025-03-30,push_service,push,PUSH_ON,1
h-04080,30205,2025-04-18,push_credit,push,CC_LIMIT,0
h-04081,30205,2025-05-03,sms_refinance,sms,REFIN_12,0
h-04082,30205,2025-05-14,sms_cashback,sms,CASHBACK_5,0
h-04083,30205,2025-05-29,sms_cashback,sms,CASHBACK_5,0
h-04084,30205,2025-06-15,call_collect,call,COLLECT_01,0
h-04085,30205,2025-06-29,push_cashback,push,CASHBACK_5,0
h-04086,30205,2025-07-20,email_cashback,email,CASHBACK_5,0
h-04087,30205,2025-08-16,sms_cashback,sms,CASHBACK_5,0
h-04088,30205,2025-08-28,push_service,push,PUSH_ON,0
h-04089,30206,2025-01-17,email_cashback,email,CASHBACK_5,0
h-04090,30206,2025-02-14,call_collect,call,COLLECT_01,0
h-04091,30206,2025-03-09,push_cashback,push,CASHBACK_5,0
h-04092,30206,2025-03-20,call_collect,call,COLLECT_01,0
h-04093,30206,2025-04-11,push_credit,push,CC_LIMIT,0
h-04094,30206,2025-05-01,sms_cashback,sms,CASHBACK_5,0
h-04095,30206,2025-05-22,sms_refinance,sms,REFIN_12,0
h-04096,30206,2025-06-02,push_cashback,push,CASHBACK_5,0
h-04097,30206,2025-06-27,call_collect,call,COLLECT_01,1
h-04098,30206,2025-07-06,sms_cashback,sms,CASHBACK_5,0
h-04099,30206,2025-07-25,email_cashback,email,CASHBACK_5,0
h-04100,30206,2025-08-15,push_cashback,push,CASHBACK_5,0
h-04101,30207,2025-01-18,email_cashback,email,CASHBACK_5,0
h-04102,30207,2025-02-04,sms_cashback,sms,CASHBACK_5,0
h-04103,30207,2025-02-28,push_cashback,push,CASHBACK_5,1
h-04104,30207,2025-03-19,call_collect,call,COLLECT_01,0
h-04105,30207,2025-03-31,push_cashback,push,CASHBACK_5,0
h-04106,30207,2025-04-19,call_collect,call,COLLECT_01,1
h-04107,30207,2025-05-11,sms_cashback,sms,CASHBACK_5,0
h-04108,30207,2025-06-03,email_cashback,email,CASHBACK_5,0
h-04109,30207,2025-06-16,email_cashback,email,CASHBACK_5,0
h-04110,30207,2025-07-12,sms_cashback,sms,CASHBACK_5,0
h-04111,30207,2025-07-22,sms_refinance,sms,REFIN_12,0
h-04112,30207,2025-08-02,push_service,push,PUSH_ON,0
h-04113,30207,2025-08-15,push_cashback,push,CASHBACK_5,1
h-04114,30207,2025-08-24,push_credit,push,CC_LIMIT,0
h-04115,30207,2025-09-08,call_collect,call,COLLECT_01,0
h-04116,30207,2025-09-30,email_cashback,email,CASHBACK_5,0
h-04117,30207,2025-10-11,push_service,push,PUSH_ON,0
h-04118,30207,2025-10-22,call_collect,call,COLLECT_01,0
h-04119,30207,2025-11-04,email_cashback,email,CASHBACK_5,0
h-04120,30207,2025-11-25,sms_cashback,sms,CASHBACK_5,0
h-04121,30207,2025-12-22,sms_refinance,sms,REFIN_12,0
h-04122,30207,2026-01-11,sms_cashback,sms,CASHBACK_5,0
h-04123,30207,2026-02-06,push_credit,push,CC_LIMIT,0
h-04124,30207,2026-02-15,push_cashback,push,CASHBACK_5,1
h-04125,30207,2026-02-24,call_collect,call,COLLECT_01,1
h-04126,30207,2026-03-18,push_credit,push,CC_LIMIT,0
h-04127,30207,2026-04-02,push_cashback,push,CASHBACK_5,0
h-04128,30208,2025-01-26,call_collect,call,COLLECT_01,0
h-04129,30208,2025-02-18,push_service,push,PUSH_ON,0
